gvkey,fyear,act,at,bkvlps,capx,ceq,ch,che,csho,cstk,dlc,dltt,dvt,ebit,ebitda,emp,intan,invt,itcb,ivaeq,ivao,lct,lt,mib,ni,oiadp,ppegt,ppent,pstkl,pstkrv,rect,revt,sale,seq,txdb,txditc,txt,utme,xad,xopr,xrd,sich,mkvalt,prcc_f,naics,sic,marketval,log_sales,log_employee_base,log_asset_total,leverage1,leverage2,leverage3,randd,cap2asset,ebitda2asset,firmyr_patent_count,firmyr_fcitation06_mean,firmyr_fcitation06_total,firmyr_bcitation06_mean,firmyr_bcitation06_total,firmyr_nclaims_mean,firmyr_nclaims_total,firmyr_complexity_mean,firmyr_generality_mean,firmyr_originality_mean
100114,2003,1998.24,3089.36,6.4393,53.36,644,954.96,954.96,100.011,92,47.84,513.36,0,-294.4,20.24,15,802.24,320.16,0,11.04,5.52,1061.68,2441.68,3.68,-281.52,-294.4,1240.16,272.32,0,0,673.44,2875.92,2875.92,644,0,0,-34.96,,,2855.68,362.48,3661,,23.62,334418,3661,2362.26,7.964128,2.70805,8.035719,0.0154854,0.7903514,0.1661703,5.892969,0.0172722,0.0065515,9,11.79257,106.1331,244.1737,2197.564,35.88889,323,5.512189,0.9166666,0.6913072
100114,2004,1677.254,2479.994,7.3112,66.108,763.075,630.858,630.858,104.371,98.218,28.332,41.554,0,-169.993,67.996,11,568.529,305.986,0,5.666,9.444,957.622,1715.03,1.889,39.665,-169.993,1104.948,219.101,0,0,710.189,2527.214,2527.214,763.075,0,0,-90.663,,,2459.218,351.317,3661,,20.51,334418,3661,2140.649,7.834873,2.397895,7.816011,0.0114242,0.691546,0.0167557,5.861689,0.0266565,0.0274178,1,0,0,25.8382,25.8382,8,8,5.323226,,0
100135,2000,1613.403,4285.38,12.9384,175.956,1558.062,80.883,166.023,120.422,171.699,604.494,928.026,38.313,255.42,449.823,17.465,219.945,705.243,0,229.878,90.816,1304.061,2647.854,76.626,-383.13,255.42,4106.586,2056.131,2.838,2.838,696.729,5883.174,5883.174,1560.9,36.894,36.894,49.665,,8.514,5433.351,18.447,2060,,13.307,31131,2060,1602.456,8.679852,2.860199,8.362965,0.1410596,0.6178808,0.2165563,2.914902,0.0410596,0.1049669,10,10.85439,108.5439,80.91481,809.1481,41.4,414,5.863125,0.7942176,0.8230919
100135,2001,849.908,2354.462,7.5331,66.25,907.44,62.762,117.679,120.46,105.476,131.627,543.069,74.095,-122.038,-9.589,8.503,137.729,348.68,0,173.468,38.355,569.22,1412.154,33.125,102.861,-122.038,2360.564,1135.825,1.743,1.743,367.858,3152.067,3152.067,909.183,58.404,58.404,33.996,,2.615,3161.656,14.819,2060,,19.808,31131,2060,2386.072,8.055814,2.140419,7.764068,0.0559053,0.5997778,0.2306552,2.69591,0.0281381,-0.0040727,5,0.98936,4.9468,138.6748,693.3739,28.8,144,5.748744,,0.7632576
100135,2002,1340.571,3860.655,13.2318,118.425,1594.79,71.055,271.588,120.527,191.059,157.9,857.397,135.794,348.959,535.281,7.018,243.166,489.49,0,292.115,83.687,936.347,2212.179,50.528,208.428,348.959,3961.711,1856.904,3.158,3.158,538.439,5000.693,5000.693,1597.948,0,0,90.003,,1.579,4465.412,28.422,2060,,18.905,31131,2060,2278.563,8.517332,1.948478,8.258593,0.0408998,0.5730062,0.2220859,3.347163,0.0306748,0.1386503,8,0,0,390.4187,3123.35,24.875,199,5.64053,,0.6905583
100135,2003,1405.76,4077.44,15.0442,217.12,1816.08,77.28,283.36,120.716,222.64,55.2,942.08,162.288,450.8,660.56,6.646,250.24,502.32,0,362.48,34.96,804.08,2208,49.68,283.36,450.8,4219.12,1954.08,3.68,3.68,522.56,5827.28,5827.28,1819.76,119.6,119.6,126.96,,,5166.72,31.28,2060,,21.852,31131,2060,2637.886,8.670305,1.894015,8.313225,0.0135379,0.5415162,0.2310469,3.442979,0.0532491,0.1620036,2,0,0,161.9185,323.8369,16,32,5.988437,,0.3535714
100243,2000,1044.328,2959.048,6.7265,193.938,1058.718,117.927,117.927,157.394,580.321,136.975,845.374,70.876,323.867,468.664,17.5,255.798,408.954,0,102.641,5.374,827.76,1850.234,50.096,173.696,323.867,2390.907,1457.341,0,0,485.98,4391.014,4391.014,1058.718,147.663,147.663,49.738,,,3922.35,11.763,2650,,13.75,326112,2670,2164.167,8.387316,2.862201,7.992623,0.0462902,0.6252801,0.2856912,2.464959,0.0655407,0.1583834,2,0,0,37.4828,74.9656,9,18,5.884424,,0.5363636
100243,2001,1368.534,3583.107,7.5109,147.237,1203.855,164.526,164.526,160.282,714.816,262.089,1012.401,91.341,170.595,293.148,23.3,322.218,514.182,0,81.039,19.278,1064.319,2272.56,106.692,144.024,170.595,2696.37,1705.134,0,0,654.228,2890.272,2890.272,1203.855,169.422,169.422,60.282,,,2597.124,7.65,2650,,13.75,326112,2670,2203.877,7.969106,3.148453,8.183986,0.0731457,0.6342428,0.2825484,2.034706,0.041092,0.0818139,3,17.43167,52.295,109.3924,328.1772,31,93,5.771285,0,0.1216931
100243,2002,2583.871,4976.278,10.3576,197.543,2137.571,1298.436,1298.436,206.377,1337.326,203.677,950.176,136.535,15.195,207.166,23.63,403.978,531.846,0,0,29.378,1198.089,2406.027,96.914,479.337,15.195,3203.008,1791.28,335.766,335.766,711.267,4214.303,4214.303,2473.337,199.794,199.794,67.648,,,4007.137,20.261,2650,,18.4,326112,2670,3797.337,8.346239,3.162517,8.512438,0.0409296,0.4834993,0.1909411,3.008698,0.0396969,0.0416307,1,0,0,98.6466,98.6466,6,6,5.584303,,0.6025641
100243,2003,1980.671,6419.172,12.1339,597.524,2579.94,94.989,94.989,212.623,1704.229,677.611,973.251,196.758,330.548,738.161,28.61,1313.667,861.949,0,0,55.449,2031.152,3307.159,131.575,242.541,330.548,4991.048,2883.636,400.498,400.498,939.35,7189.556,7189.556,2980.438,231.934,231.934,74.178,,,6451.395,30.074,2650,,21.95,326112,2670,4667.075,8.880384,3.353756,8.767044,0.1055605,0.5152003,0.1516163,3.403661,0.0930843,0.1149932,3,9.025133,27.0754,270.93,812.79,21.66667,65,5.885568,,0.1502645
100243,2004,2121.75,7151.105,12.7082,420.874,2794.982,91.071,91.071,219.935,1915.485,506.453,1465.829,222.256,307.208,726.97,29.063,1433.989,952.146,0,0,65.835,2069.402,3878.382,62.985,240.331,307.208,5942.501,3298.725,414.756,414.756,978.146,7234.182,7234.182,3209.738,270.085,270.085,77.376,,,6507.212,32.257,2650,,19.3,326112,2670,4244.746,8.886573,3.369466,8.875022,0.0708216,0.5423473,0.2049794,3.473735,0.0588544,0.1016584,3,0,0,361.6453,1084.936,13.66667,41,6.249083,,0.4496337
100243,2005,2541.974,7540.982,12.7739,493.189,2809.138,160.587,160.587,219.913,2096.094,555.505,1560.852,260.916,424.169,868.146,27.1,1346.024,1097.069,0,31.005,60.411,2356.933,4217.553,59.801,131.944,424.169,6447.19,3351.997,454.49,454.49,1179.952,8455.675,8455.675,3263.628,223.055,223.055,44.794,,,7587.529,30.243,2650,,20.5,326112,2670,4508.216,9.042593,3.299534,8.928107,0.0736648,0.5592843,0.2069826,3.409265,0.0654012,0.1151237,1,0,0,578.5472,578.5472,28,28,5.718575,,0.125
100245,2000,2654.512,3288.386,5.4381,99.112,2162.462,997.111,997.111,397.648,259.944,38.595,220.46,36.102,746.085,828.522,,,663.592,0,0,52.042,778.353,1125.165,0.759,428.741,746.085,925.294,446.602,0,0,848.805,2231.735,2231.735,2162.462,2.518,2.518,268.055,,,1403.213,230.355,3825,,,334515,3825,,7.710535,,8.098152,0.0117368,0.3421633,0.067042,5.439621,0.03014,0.251954,99,13.54195,1340.653,29.12223,2883.101,13.58586,1345,5.368749,0.5850368,0.6027594
100245,2001,1588.165,2308.158,4.5409,99.467,1806.499,794.987,794.987,397.831,242.874,2.267,202.642,37.313,-278.461,-193.741,4.229,4.841,396.908,0,0,61.869,174.349,499.588,2.071,-179.407,-278.461,913.433,438.934,0,0,249.126,714.777,714.777,1806.499,4.458,4.458,-109.373,,,908.518,200.18,3825,,18.85,334515,3825,7499.114,6.57197,1.441966,7.744205,0.0009822,0.2164444,0.0877938,5.299217,0.0430937,-0.0839375,89,6.690532,595.4574,72.75166,6474.898,14.47191,1288,5.373682,0.4818095,0.6223711
100245,2002,1514.269,2339.634,4.4597,56.797,1752.604,726.606,726.606,392.985,269.243,19.609,205.033,28.761,-109.384,-37.254,3.519,12.196,291.14,0,,57.637,236.256,584.434,2.596,-108.103,-109.384,1018.794,461.156,0,0,357.08,813.145,813.145,1752.604,3.835,3.835,-47.371,,,850.399,196.464,3825,,8.9,334515,3825,3497.566,6.70091,1.258177,7.75775,0.0083812,0.2497972,0.0876346,5.280479,0.024276,-0.015923,56,7.562261,423.4866,75.1297,4207.263,14.39286,806,5.237628,0.2896825,0.5571381
100245,2003,2419.926,3129.984,5.4209,47.952,2098.287,957.006,957.006,387.072,306.207,43.202,190.065,23.238,292.932,364.49,3.544,17.353,467.622,0,,75.239,630.249,1026.143,5.554,163.961,292.932,1088.551,477.964,0,0,720.343,1648.387,1648.387,2098.287,0,0,109.272,,,1283.897,204.721,3825,,20.44,334515,3825,7911.751,7.407553,1.265256,8.048783,0.0138026,0.3278429,0.060724,5.321648,0.0153202,0.1164511,58,3.948204,228.9958,106.6996,6188.58,13.84483,803,5.349717,0.4133333,0.5795407
100245,2004,2088.519,2767.851,5.2159,81.497,1928.269,1128.39,1128.39,369.694,301.837,186.935,0.373,45.84,566.303,643.574,3.565,16.62,275.928,0,,72.486,690.114,839.582,0,355.139,566.303,1112.461,479.053,0,0,528.838,2233.156,2233.156,1928.269,0,0,221.321,,7.443,1589.582,245.104,3825,,19.12,334515,3825,7068.549,7.711171,1.271164,7.925827,0.067538,0.3033335,0.0001348,5.501683,0.0294441,0.2325176,39,0.8761564,34.1701,196.0168,7644.656,10.94872,427,5.227626,0,0.6020531
100245,2005,2346.212,2985.836,5.8812,60.188,2195.497,1344.272,1344.272,373.307,275.477,0.255,0.085,39.368,548.672,619.11,3.595,22.404,254.605,0,0,104.469,653.26,790.339,0,352.179,548.672,1046.339,432.354,0,0,592.16,2161.406,2161.406,2195.497,,,221.995,,3.992,1542.296,229.205,3825,,29.73,334515,3825,11098.42,7.678514,1.279544,8.001635,0.0000854,0.2646961,0.0000285,5.434617,0.0201578,0.207349,7,0,0,131.6944,921.8609,10.71429,75,5.269166,,0.5238095
100401,2001,384.517,2161.672,6.8221,86.385,1591.586,40.139,40.575,233.3,45.229,16.288,284.753,,38.249,218.291,7.812,1436.412,135.395,0,91.039,49.592,258.865,566.596,3.49,-1110.358,38.249,386.553,200.112,0,0,152.266,1166.058,1166.058,1591.586,0,0,47.41,,16.87,947.767,139.467,3825,,9,334416,3825,2099.7,7.061384,2.055661,7.678638,0.0075349,0.2621101,0.1317281,4.937828,0.0399621,0.1009825,4,1.81675,7.267,106.3596,425.4385,23,92,5.577392,,0.6637362
100401,2002,390.143,855.449,0.9499,44.422,223.881,134.394,134.555,235.69,50.377,2.897,392.074,,-9.014,135.358,4.5,182.839,98.984,0,102.042,0,175.918,628.188,3.38,-1738.904,-9.014,387.246,177.045,0,0,138.417,900.515,900.515,223.881,,,43.296,,11.267,765.157,77.7,3825,,0.98,334416,3825,230.9762,6.802967,1.504077,6.751626,0.0033865,0.7343372,0.4583254,4.352855,0.0519283,0.1582303,5,0,0,97.63486,488.1743,24,120,5.455209,,0.8828571
100401,2003,320.264,689.058,0.9065,29.796,213.926,67.086,67.086,236,56.202,3.212,166.465,,46.924,116.508,4.498,181.274,98.131,0,26.585,0,201.793,471.207,3.925,-0.892,46.924,423.034,160.935,0,0,139.346,833.043,833.043,213.926,4.104,4.104,1.07,,,716.535,117.757,3825,,4.05,334416,3825,955.8,6.725085,1.503633,6.535326,0.0046614,0.6838423,0.2415834,4.768623,0.0432416,0.169083,4,6.45955,25.8382,248.875,995.5002,32.25,129,6.100343,1,0.6880268
100401,2004,374.77,740.534,1.1518,48.475,275.329,99.057,99.057,239.05,61.12,3.449,146.191,,64.57,130.672,4.482,170.141,103.464,0,30.272,0,227.238,462.714,2.491,30.656,64.57,467.504,165.351,0,0,155.963,910.483,910.483,275.329,3.64,3.64,14.753,,10.155,779.811,128.947,3825,,5.6,334416,3825,1338.68,6.813975,1.500069,6.607371,0.0046574,0.6248383,0.197413,4.859402,0.0654595,0.1764565,1,0,0,378.1767,378.1767,31,31,5.93573,,0.7454545
100418,2000,2469.29,4431,9.4097,84.137,2789.484,857.565,1020.444,296.448,361.992,142.387,47.153,51.395,475.548,596.556,,0,271.952,0,2.726,620.21,1239.96,1567.79,73.726,188.089,475.548,2066.75,860.686,0,0,961.225,2917.032,2917.032,2789.484,6.758,6.758,158.322,,,2320.476,400.113,2834,,24.897,325412,2834,7380.666,7.978322,,8.39638,0.0321343,0.3538231,0.0106416,5.991747,0.0189883,0.1346324,27,4.136939,107.5604,26.7147,694.5823,12.66667,342,7.311099,0.647619,0.6505342
100418,2001,2409.263,4192.549,9.3317,122.255,2722.271,915.511,988.661,291.722,337.504,49.158,0.752,57.955,546.511,661.789,,0,252.812,0,2.474,489.812,1099.616,1401.225,69.053,274.526,546.511,2031.549,842.955,0,0,993.159,3245.669,3245.669,2722.271,6.511,6.511,196.226,,,2583.88,413.804,2834,,24.673,325412,2834,7197.657,8.085076,,8.341064,0.0117251,0.3342179,0.0001794,6.025393,0.0291601,0.1578488,33,3.051018,100.6836,43.16629,1424.487,15.90909,525,6.414032,0.1666667,0.6575866
100418,2002,2908.183,4931.017,11.0881,180.567,3235.4,1060.6,1138.333,291.791,374.875,1.125,0,77.4,632.192,781.909,,0,292.175,0,2.875,555.425,1216.6,1617.842,77.775,341.892,632.192,2312.592,930.709,0,0,1268.3,3888.45,3888.45,3235.4,2.867,2.867,238.391,,,3106.541,497.541,2834,,18.426,325412,2834,5376.541,8.265766,,8.503301,0.0002281,0.328095,0,6.209678,0.0366186,0.1585695,28,1.597725,44.7363,70.92349,1985.858,15.03571,421,6.642757,0,0.4581254
100418,2003,3341.425,5809.217,13.7509,206.359,3957.179,1378.462,1470.698,287.777,424.387,1.802,0,93.594,783.594,958.018,7.7,,331.217,0,3.443,774.189,1273.358,1770.915,81.123,473.104,783.594,2711.009,1100.858,0,0,1280.35,4718.528,4718.528,3957.179,3.029,3.029,310.641,,,3760.51,651.113,2834,,27.106,325412,2834,7800.483,8.459252,2.04122,8.667201,0.0003102,0.3048457,0,6.478683,0.0355227,0.1649134,7,0,0,88.49039,619.4327,11.71429,82,6.670001,,0.6089743
100418,2004,3416.664,6193.561,15.0301,202.523,4295.402,1331.121,1374.28,285.786,420.421,7.794,0,104.888,811.28,1021.056,8,345.888,368.841,0,3.28,831.299,1397.729,1814.206,83.953,518.738,811.28,2828.514,1148.804,0,0,1369.365,4981.421,4981.421,4295.402,0.888,0.888,297.215,,,3960.365,732.019,2834,,34.031,325412,2834,9725.583,8.513471,2.079442,8.731265,0.0012584,0.2929181,0,6.595807,0.032699,0.1648577,3,0,0,36.30867,108.926,6,18,5.896151,,1
100423,2000,973.87,2135.424,0.9684,184.694,615.398,74.925,156.878,635.5,47.556,19.292,546.456,60.418,283.697,391.223,8.755,223.576,255.88,0,98.853,56.231,569.935,1429.698,90.328,165.552,283.697,1013.051,782.894,0,0,521.78,1917.979,1917.979,615.398,30.807,30.807,113.658,,,1526.756,222.83,2835,,41.1875,325413,2835,26174.66,7.559027,2.169625,7.66642,0.0090343,0.6695148,0.2559005,5.406409,0.0864905,0.1832062,32,3.617184,115.7499,54.70036,1750.412,16.8125,538,6.1068,0.9722222,0.5710962
100423,2001,1053.64,2199.483,1.3414,133.214,860.8,82.75,227.307,641.7,46.683,44.792,215.236,65.734,370.41,486.754,9.519,222.072,262.647,0,99.038,49.446,702.863,1252.588,86.095,312.384,370.41,1044.623,775.287,0,0,510.313,2203.555,2203.555,860.8,30.686,30.686,133.795,,,1716.801,252.757,2835,,47.81,325413,2835,30679.68,7.697827,2.25329,7.695978,0.0203648,0.569492,0.0978575,5.532429,0.0605661,0.2213038,31,4.834068,149.8561,123.2119,3819.569,17.25806,535,5.860651,0.5333333,0.6233719
100423,2002,1083.676,3484.085,,230.802,1886.334,52.631,88.201,140.36,56.493,71.784,309.829,,531.939,719.285,10.051,1209.057,334.776,0,117.494,42.491,847.885,1589.864,7.887,287.618,531.939,1426.821,1031.367,,,549.16,2604.493,2604.493,1886.334,98.984,98.984,136.968,,,1885.208,296.47,2835,,44.4,325413,2835,6231.984,7.864993,2.307672,8.155961,0.0206034,0.4563218,0.0889269,5.691946,0.0662447,0.2064487,30,2.734723,82.0417,127.7204,3831.613,16,480,5.933751,0.5,0.6303527
100465,2000,1323.932,4208.066,4.0382,293.422,2450.483,74.976,74.976,606.831,229.641,155.107,217.415,190.017,945.076,1213.015,26.3,258.07,542.948,0,0,95.008,1009.593,1740.496,17.087,599.069,945.076,4534.041,2531.056,0,0,706.008,3795.037,3795.037,2450.483,485.354,485.354,315.959,,,2582.022,48.02,2911,,6.625,324110,2911,4020.255,8.241449,3.269569,8.344758,0.0368594,0.4136095,0.0516663,3.871618,0.0697285,0.2882595,13,5.362069,69.70689,22.04721,286.6138,14.30769,186,6.059066,0.4629629,0.454798
100465,2001,2455,6227,4.1685,477,2772,296,296,664.98,1769,434,620,211,1409,1722,30.8,1,899,0,0,206,1707,3442,13,917,1409,6503,3497,0,0,1260,5399,5399,2772,584,584,454,,,3677,35,2800,,9.07,324110,2911,6031.369,8.593969,3.427515,8.73665,0.0696965,0.5527542,0.0995664,3.555348,0.0766019,0.2765377,10,2.78119,27.8119,30.72788,307.2788,12.5,125,5.866856,0.5,0.7175485
100465,2002,2264.581,6146.006,4.3399,764.677,2894.129,362.753,385.082,666.869,260.443,505.101,522.329,223.773,1380.078,1788.451,31.1,215.977,867.469,0,32.05,191.915,1628.393,3226.66,25.217,913.956,1380.078,6562.176,3529.067,0,0,1012.03,5926.66,5926.66,2894.129,523.965,523.965,458.999,,,4138.209,34.552,2800,,10.401,324110,2911,6936.104,8.687216,3.437208,8.723557,0.0821836,0.5250011,0.0849867,3.542465,0.1244185,0.290994,12,5.049267,60.5912,81.92159,983.059,17.33333,208,6.057445,0.6666666,0.5747774
100465,2003,3024.368,9041.944,7.1694,1179.893,4366.578,427.031,540.746,609.057,378.429,1283.755,561.784,377.497,1798.402,2352.996,30.719,138.349,1121.438,0,328.495,167.776,2616.378,4612.383,62.983,977.896,1798.402,7364.98,5123.569,0,0,1340.879,8571.505,8571.505,4366.578,710.386,710.386,521.305,,,6218.509,61.385,2800,,11.28,324110,2911,6870.163,9.056199,3.424881,9.10963,0.1419778,0.5101097,0.0621309,4.117166,0.1304911,0.2602312,5,0,0,121.6867,608.4337,14,70,5.806787,,0.594632
100465,2004,3513.127,11800.24,9.2031,1748.372,5624.569,331.273,419.912,611.16,464.392,1184.745,1462.866,440.787,1684.143,2445.925,30.91,150.944,1331.512,0,75.632,224.649,2871.939,6115.776,59.896,953.834,1684.143,13044.56,7524.368,0,0,1749.659,9714.01,9714.01,5624.569,926.214,926.214,509.835,,,7268.085,63.428,2800,,15.73,324110,2911,9613.547,9.181324,3.43108,9.375875,0.1004001,0.5182755,0.1239692,4.149905,0.1481641,0.2072776,6,0,0,267.5845,1605.507,18.83333,113,5.841108,,0.8309191
100557,2000,22286.27,80265.15,61.9283,,12330.29,4213.898,5479.682,199.106,1917.687,9614.063,20607.69,744.656,1888.866,4729.393,200.483,12815.18,2596.815,,5392.373,5033.282,22481.72,61279.42,6655.435,1801.933,1888.866,59329.81,34738.04,0,0,11515.32,32498.44,32498.44,12330.29,2551.752,2551.752,621.955,447.432,,27769.05,,4911,,,2211,4911,,10.38895,5.300729,11.29309,0.1197788,0.7634624,0.2567452,,,0.0589221,6,2.511833,15.071,15.48968,92.9381,10.83333,65,5.311834,0.3333333,0.6277778
100557,2001,22939.92,79647.39,12.8104,,12814.95,4119.917,5119.143,1000.358,1827.019,8998.555,21051.76,819.782,2038.062,4796.215,209.318,12954.69,3741.357,,2896.385,7040.068,23479.95,61093.97,5738.475,1857.372,2038.062,58890.26,33816.32,0,0,12096.46,37703.93,37703.93,12814.95,1893.688,1893.688,642.652,621.735,,32907.71,,4911,,31.53,2211,4911,31541.29,10.53752,5.343854,11.28536,0.1129799,0.7670555,0.2643119,,,0.0602181,2,0,0,30.5112,61.0224,8.5,17,5.410297,,0.4166667
100557,2002,28479.15,88232.64,11.1601,,11090.51,6252.415,8953.036,993.763,2112.518,0,36219.91,1055.42,1713.249,4933.088,215.742,13225.67,2781.251,,3429.014,8209.126,15460.87,71699.68,5442.449,-904.331,1713.249,63381.51,34889.68,0,0,14332.79,48325.16,48325.16,11090.51,1989.005,1989.005,688.969,809.442,,43392.07,,4911,,17.67,2211,4911,17559.79,10.78571,5.374083,11.38773,0,0.8126208,0.4105046,,,0.05591,1,10.1882,10.1882,61.1292,61.1292,8,8,6.324961,0,0.7424242
100557,2003,35675.59,88116.27,8.7387,,8686.513,8424.874,14742.27,994.023,2538.673,0,33626.56,1261.716,2162.275,5339.49,223.062,9427.973,2330.571,,4199.21,4641.238,16931.5,73323.73,6106.018,-2727.502,2162.275,66658.66,34172.26,0,0,15636.53,49911.58,49911.58,8686.513,1118.614,1118.614,908.244,907.236,,44572.09,,4911,,20.21,2211,4911,20089.21,10.81801,5.40745,11.38641,0,0.8321248,0.3816158,,,0.060596,2,0,0,162.4524,324.9048,2.5,5,7.339714,,0.7651515
100572,2000,3847.922,13175.36,7.5826,222.83,6047.802,771.678,789.624,797.593,297.605,176.469,4060.283,245.262,363.406,794.11,24.688,6762.65,1238.274,0,,1781.141,2386.818,6880.795,246.758,267.695,363.406,1464.095,783.642,0,0,1528.402,5916.198,5916.198,6047.803,13.46,13.46,158.523,,,5122.088,,2731,,23.5625,511130,2731,18793.29,8.68545,3.206317,9.486103,0.0133939,0.5222474,0.3081726,,0.0169126,0.0602724,1,10.9668,10.9668,40.2116,40.2116,9,9,6.177164,0,0.5090909
100581,2000,5645.38,12800.07,1.8303,450.905,6187.068,474.845,1490.345,3380.311,126.926,2432.431,781.645,0,1423.972,1808.411,48.222,4357.065,1151.814,0,44.03,1154.067,5138.052,6603.707,9.294,910.073,1423.972,3298.192,1512.97,0,0,2386.242,11895.72,11895.72,6187.068,0,0,458.603,,,10087.31,359.56,2844,,17.143,325620,2844,57948.67,9.383934,3.875815,9.457206,0.1900326,0.5159118,0.0610657,5.884881,0.0352268,0.1412814,283,5.208199,1473.92,83.79693,23714.53,44.19435,12507,6.04374,0.4491247,0.5339844
100581,2001,5984.587,13237.75,1.8957,502.64,6407.919,485.015,1739.433,3380.311,120.342,1836.81,779.105,0,1411.076,1831.648,49.15,4284.764,1048.004,0,29.284,1363.811,4658.783,6820.302,9.524,1148.852,1411.076,3376.416,1567.733,0,0,2334.999,12230.33,12230.33,6407.919,0,0,477.004,,,10398.68,384.523,2844,,14.406,325620,2844,48696.76,9.411674,3.894877,9.490828,0.1387555,0.5152163,0.0588548,5.952003,0.0379702,0.1383656,212,2.777683,588.8687,218.7307,46370.9,59.12736,12535,5.935655,0.5873293,0.5417288
100581,2002,7174.152,15698.88,2.3133,565.246,7781.757,570.803,2323.58,3363.911,141.757,1909.423,865.013,410.697,1811.808,2336.058,50.491,5022,1201.686,0,1508.477,162.413,5453.563,7904.642,12.477,1339.354,1811.808,3900.525,1831.834,0,0,2594.515,14980.97,14980.97,7781.757,47.183,47.183,607.921,,,12644.91,490.698,2844,,15.226,325620,2844,51218.91,9.614536,3.921795,9.661345,0.121628,0.5035164,0.0551003,6.195829,0.0360055,0.1488042,158,3.176695,501.9178,336.2315,53124.59,50.20886,7933,6.160898,0.2766666,0.5045077
100581,2003,8661.319,18910.74,3.0276,702.787,10234.18,698,2900.711,3380.311,170.311,1489.091,956.238,579.462,2229.543,2859.519,50.5,5801.8,1377.23,0,1921.924,202.938,5892.247,8661.571,14.99,1878.843,2229.543,4857.151,2322.761,0,0,3109.947,17672.46,17672.46,10234.18,51.018,51.018,791.973,,,14812.94,604.656,2844,,16.398,325620,2844,55430.34,9.779762,3.921973,9.847486,0.0787431,0.4580238,0.0505659,6.40466,0.0371634,0.1512114,67,1.105104,74.042,375.3203,25146.46,37.98507,2545,6.123518,0,0.4700346
100581,2004,8996.543,24610.87,4.3077,700.32,14295.45,542.738,2681.2,3318.611,183.034,1976.142,967.967,695.582,2754.441,3514.194,52.081,6169.131,1524.514,0,6628.611,185.2,6740.299,10309.73,5.686,4908.473,2754.441,5537.854,2631.381,0,0,3318.03,19675.99,19675.99,14295.45,893.373,893.373,942.244,,,16161.8,686.377,2844,,15.183,325620,2844,50386.47,9.887155,3.9528,10.11094,0.0802955,0.4189096,0.0393309,6.531427,0.0284557,0.1427903,28,0,0,635.5051,17794.14,39.53571,1107,6.299295,,0.4959143
100587,2000,1834.058,5038.301,6.2351,655.295,2804.228,105.006,210.012,449.75,319.133,206.748,585.338,328.64,855.799,1079.292,139.059,432.228,917.667,0,29.231,0,1535.358,2233.08,0.993,472.811,855.799,3901.681,2572.362,0,0,589.453,7408.457,7408.457,2804.228,34.907,34.907,225.337,,,6329.165,36.185,2844,,17.885,325620,2844,8043.779,8.910378,4.934898,8.524824,0.0410353,0.4432209,0.1161777,3.588645,0.1300627,0.2142175,2,1.4724,2.9448,26.9823,53.9646,56,112,6.022598,,0
100609,2000,2997.213,7149.15,13.771,677.438,1731.241,202.593,203.532,125.716,321.539,580.554,1517.382,55.201,316.563,937.204,63.832,,1088.633,0,,107.68,2002.554,5281.126,136.783,192.172,316.563,,2625.354,0,0,1020.757,9495.962,9495.962,1731.241,0,0,47.598,,,8558.758,392.7,3011,,15.866,3363,3714,1994.61,9.158622,4.156255,8.874749,0.081206,0.7387068,0.2122465,5.973046,0.0947578,0.1310931,25,11.82548,295.6369,29.49688,737.4221,18.76,469,5.254573,0.5456349,0.4555129
100609,2001,3649.944,8006.093,10.9233,664.549,1376.718,550.171,550.171,126.035,305.66,581.057,2284.352,57.055,239.436,1036.254,65.293,,1046.402,0,,142.327,2000.589,6539.119,90.256,-229.29,239.436,,2694.154,0,0,1133.631,9998.76,9998.76,1376.718,0,0,51.002,,,8962.506,408.823,3011,,13.133,3363,3714,1655.218,9.210217,4.178885,8.987958,0.0725769,0.8167678,0.2853267,6.013282,0.0830054,0.1294332,22,4.980309,109.5668,41.76778,918.8912,19.27273,424,5.283407,0.5,0.5769067
